age,saving,net_worth,tenure,duration,freq,goal,inv_type,risk_score,roi,true_segment
28,38653.90642016174,128731.20823330952,2,29,11,education,stocks,23.5,12.28,2
40,5000.0,471117.47393143945,7,27,3,retirement,fd,13.5,7.48,0
39,70138.78181414065,328973.0291140848,3,86,6,retirement,real_estate,19.1,9.56,3
43,32353.46543005696,334888.9369272572,10,58,8,wealth,real_estate,20.7,9.84,3
50,15143.724114674087,1155711.246398899,11,49,2,retirement,ppf,14.4,7.92,0
30,30484.717970387333,229877.34940961044,9,23,5,wealth,mutual,16.5,10.32,1
41,59630.03602333139,1193068.9327478644,12,44,4,wealth,mutual,20.2,10.41,3
37,24540.87437598766,357723.1540364062,5,55,10,education,etf,20.7,11.04,1
22,36286.75146102983,285463.83795562683,2,20,17,wealth,crypto,29.5,16.18,2
51,18545.01878794256,544843.8637372099,9,35,1,retirement,bonds,15.3,8.36,0
30,53513.68128523618,73167.17354680793,2,21,15,wealth,crypto,31.6,16.08,2
53,13798.373009209325,505253.7819385071,6,31,4,retirement,ppf,19.3,8.36,0
18,31391.907674675807,249655.83542258202,5,13,18,vacation,stocks,29.6,13.28,2
19,37851.71187559951,173968.33736579187,4,21,11,wealth,crypto,21.5,15.18,2
44,18558.62598605699,577830.7649575612,4,22,5,retirement,etf,19.3,10.46,1
51,7484.285234409469,837672.9360414627,9,64,2,retirement,bonds,12.2,8.31,0
30,5000.0,567566.1070458961,3,43,5,education,etf,11.3,10.07,1
32,11893.191676005474,50000.0,3,25,12,wealth,stocks,23.0,12.35,2
41,20822.94743984006,424950.4199327869,4,46,5,retirement,mutual,16.3,10.32,1
51,8744.432118073484,965746.9863251443,5,60,1,retirement,ppf,11.6,7.68,0
46,33627.54270750108,1616046.0091869729,13,66,2,retirement,nps,13.8,7.89,3
33,17201.547392617264,174882.57719360618,5,16,7,wealth,etf,18.9,10.64,1
46,18103.36048775339,707265.0607392496,5,69,4,retirement,fd,14.0,7.6,0
56,8616.257120898452,1051547.2323354925,10,43,2,retirement,ppf,16.0,8.0,0
34,42226.87234208113,1441356.3802780688,15,72,8,wealth,real_estate,17.9,9.7,3
37,16843.366544364508,485926.7051954181,10,45,3,retirement,ppf,12.3,7.92,0
61,24410.12248237517,991619.0666087554,10,59,4,wealth,fd,20.3,7.92,0
31,23160.091667310677,104468.528869035,1,17,15,wealth,crypto,28.5,15.92,2
58,11478.281547286204,836689.2509096852,9,74,8,retirement,ppf,21.0,8.85,0
38,33929.56042769999,197279.86347378773,3,27,19,education,etf,35.7,12.68,2
36,22571.48539787268,442060.60804439906,5,48,7,retirement,etf,17.2,10.56,1
46,15933.833822385392,810225.0404777678,10,42,4,wealth,ppf,16.4,8.22,0
32,34233.46600602384,391140.8388101555,3,17,15,education,stocks,30.2,13.01,2
42,35470.41945567503,2039027.8002262977,17,120,5,retirement,nps,11.0,8.05,3
45,55903.05785617404,447925.7345260106,9,52,4,wealth,real_estate,20.1,9.41,3
42,48634.367787034775,1073145.1324668007,13,89,8,wealth,mutual,19.4,10.77,3
50,70239.71391019945,941016.3503917451,5,101,4,wealth,mutual,18.5,10.32,3
29,27218.36959977035,223571.8675553802,5,16,10,education,crypto,22.5,15.12,2
38,20118.380623709538,1315770.5344069027,12,100,9,retirement,stocks,14.7,11.64,3
30,46944.98228539369,228929.27647252858,2,14,8,education,crypto,23.1,14.96,2
43,18409.457448131558,1022628.611602792,7,60,1,retirement,fd,10.4,7.12,0
29,43299.6780883905,1340967.1516025811,15,56,5,retirement,stocks,14.5,11.22,3
37,25012.952250855527,59619.55399633292,5,9,8,wealth,gold,22.9,8.94,1
28,16561.63171541554,230822.96413400304,4,15,10,wealth,crypto,21.0,15.05,2
50,14715.271881394663,1443544.7383320164,6,55,4,retirement,ppf,16.1,8.2,0
36,20592.145571694004,419565.43494158454,4,37,4,wealth,mutual,14.5,10.12,1
48,24547.083202350652,1077390.1048738307,6,57,5,wealth,ppf,17.8,8.39,0
50,16399.8431315991,1061020.3192066262,10,60,3,wealth,ppf,14.6,8.03,0
38,33172.12314225491,326212.11219370755,4,35,3,wealth,mutual,15.6,10.08,1
42,22981.22733541799,544131.6538774377,17,60,4,wealth,nps,14.3,8.12,3
34,19770.566874900647,387992.4916622871,6,35,5,education,mutual,15.2,10.26,1
39,43686.69680319841,1745236.084528497,11,120,8,emergency,real_estate,14.8,9.54,3
40,40255.55195452733,2191686.799711287,4,120,7,wealth,mutual,13.4,10.37,3
41,35495.40201134134,1509231.1961941093,14,72,3,wealth,mutual,13.1,9.96,3
34,32683.01511192065,188564.14740191036,1,11,10,education,stocks,25.2,12.26,2
22,28623.0631863389,50000.0,2,9,8,vacation,crypto,18.9,14.74,2
35,31981.377197790363,117332.56399390569,2,10,9,wealth,crypto,24.3,15.12,2
34,26183.081438327492,378579.4465576515,3,28,11,wealth,etf,23.9,11.3,2
45,24599.646355341083,1357381.2807275818,10,111,3,retirement,stocks,9.1,10.76,3
49,19362.286641400722,1152042.1572455976,6,87,3,retirement,bonds,12.0,8.4,0
27,39601.46017825059,182302.83580889332,1,16,16,wealth,crypto,30.7,16.13,2
21,29890.184019601384,195624.0951160159,3,19,14,vacation,stocks,24.9,12.64,2
41,39956.94394999854,1181776.3398709812,7,74,5,wealth,real_estate,15.9,9.3,3
37,33815.34926653192,50000.0,3,7,12,vacation,crypto,29.0,15.65,2
42,49782.40565369296,1764478.3675914737,11,74,7,retirement,stocks,19.8,11.69,3
51,41001.79043578879,1837623.506460986,11,46,5,wealth,mutual,21.8,10.59,3
45,56928.51373885773,1025068.6684617812,7,56,5,retirement,mutual,21.0,10.55,3
33,35169.3002750375,333781.6451855412,0,28,16,wealth,crypto,30.7,16.13,2
29,31714.79291385282,229555.07140053518,2,20,11,education,mutual,23.9,11.3,1
41,33055.647165118644,1650387.565895279,16,104,2,retirement,nps,8.4,7.62,3
21,44917.067890301194,241250.34474377162,3,22,17,wealth,etf,30.1,12.2,2
45,68803.49485549636,988997.0516454598,15,43,1,wealth,nps,19.0,8.05,3
29,22071.180266044994,574038.8697632737,14,92,8,retirement,stocks,11.9,11.4,3
47,19448.153978117185,708432.5886935997,5,47,4,wealth,bonds,16.6,8.73,0
43,26733.46495171429,495901.5096003217,6,46,12,wealth,mutual,26.0,11.5,1
39,28502.323921913972,192206.78436488332,0,29,21,wealth,etf,37.6,12.98,2
31,14542.69106926347,78655.41606112994,4,12,14,vacation,stocks,26.7,12.74,2
32,35330.190712127034,332620.9746429723,4,16,6,retirement,mutual,19.6,10.58,1
18,53388.56459105146,50000.0,2,27,14,education,crypto,26.2,15.71,2
24,38661.81003049967,139444.48490031398,1,21,14,vacation,stocks,26.7,12.74,2
41,21193.63644796079,392682.00513141375,5,48,13,education,mutual,25.7,11.58,1
34,17697.512645627896,503871.74912757764,4,46,4,education,etf,12.6,10.03,1
47,21098.357016410042,123880.25882006978,4,54,8,education,mutual,20.9,10.84,1
30,40870.14020765352,50000.0,3,14,6,vacation,stocks,19.9,11.6,2
26,41851.34833524647,227744.388101313,3,28,9,wealth,crypto,21.0,14.95,2
22,16721.930429913828,189769.62045009964,1,20,15,wealth,crypto,24.7,15.74,2
30,44809.60552038047,50000.0,5,20,10,wealth,stocks,24.6,12.23,2
43,42142.12215569944,1778401.9744567364,13,82,9,wealth,real_estate,20.8,9.94,3
26,31313.04529205922,287575.56223085884,2,26,3,wealth,stocks,12.7,10.93,2
29,46267.48613881822,215461.73322962722,0,18,14,education,stocks,29.5,12.88,2
33,20245.684985391366,194365.47359507132,3,25,15,wealth,stocks,27.9,12.9,2
34,29295.29309342549,357006.90706636454,0,17,18,education,etf,33.8,12.49,2
40,28317.205480821623,1595343.1050129202,13,64,4,retirement,nps,13.9,8.1,3
28,33711.45657907946,419966.358678287,5,9,19,wealth,etf,34.5,12.62,2
40,36010.45817064412,1660526.5640239627,6,72,4,retirement,stocks,14.1,11.1,3
43,47556.64498082044,1265064.719049021,7,46,4,retirement,real_estate,19.0,9.35,3
36,22572.036190452665,702614.1410341524,11,58,5,wealth,real_estate,13.8,9.19,3
51,62401.2376859792,1159182.819994378,12,63,6,wealth,mutual,24.0,10.8,3
21,19404.038238658854,519915.50824907114,1,31,6,wealth,mutual,12.8,10.24,1
40,17972.20958926352,490717.1047018437,4,31,7,retirement,mutual,19.5,10.68,1
32,21864.98587690507,540628.5084440007,3,53,6,wealth,etf,14.2,10.31,1
40,77874.5738258248,1326106.5016814317,12,94,7,wealth,real_estate,20.7,9.74,3
46,9505.97837998028,565611.7629786618,6,26,15,education,etf,30.4,12.02,1
44,25113.194119726068,174387.4890384612,1,29,10,education,etf,25.4,11.27,1
29,15748.673466049146,359024.6672270566,2,38,11,wealth,mutual,20.1,11.1,1
29,34770.53384175551,171900.45352680486,4,17,13,vacation,stocks,26.9,12.64,2
27,33144.20352127,135101.0729905112,3,9,12,wealth,crypto,25.7,15.48,2
41,45359.19573673892,2234973.8695348394,6,47,7,retirement,mutual,21.7,10.78,3
27,43213.833602635954,403370.8009147252,5,19,11,vacation,crypto,24.8,15.34,2
29,16532.474930866778,401756.73097962956,7,28,5,education,mutual,14.0,10.2,1
23,14323.11514471814,493795.61562969355,4,43,4,wealth,etf,9.2,9.86,1
43,25819.87713726566,657615.1449704755,3,48,7,education,mutual,19.7,10.68,1
29,55199.77491113036,243822.32631781982,1,26,23,wealth,stocks,40.6,14.33,2
44,27554.95713324834,1078855.9509108057,13,59,8,emergency,nps,20.3,8.82,3
38,29185.785485896267,120438.90431514062,1,15,3,retirement,etf,17.1,10.16,1
39,46150.992890894355,1515950.1695789066,10,86,3,wealth,real_estate,12.5,8.93,3
26,38753.86684120216,291041.3912579957,1,29,12,wealth,stocks,24.1,12.4,2
43,14981.987304547158,867405.4177255657,10,49,1,wealth,bonds,11.1,8.15,0
37,20665.190800593522,925597.4886114158,13,104,4,retirement,real_estate,8.1,8.8,3
38,12449.918005726264,775785.0259674253,4,58,1,wealth,fd,8.4,7.02,0
33,27142.749102930666,354578.7984438148,6,57,4,education,mutual,12.4,10.02,1
38,21019.420013526287,470233.0935254168,5,30,5,education,mutual,17.0,10.35,1
34,54212.891673972714,231402.32860020333,5,9,14,wealth,stocks,32.9,13.04,2
41,12640.501226585931,761521.7015538526,4,26,3,wealth,etf,14.9,10.04,1
42,22949.75340598742,475091.17152545054,5,53,10,education,mutual,22.2,11.11,1
32,17653.78222705612,173579.87034338326,3,9,17,wealth,etf,31.3,12.26,2
33,43173.94119324562,1602619.9289522034,8,118,9,wealth,real_estate,14.3,9.62,3
27,17585.2844131861,50000.0,2,27,19,wealth,crypto,30.4,16.42,2
32,5000.0,288573.88548555376,5,9,5,retirement,mutual,15.3,10.26,1
31,13779.01489234313,50000.0,1,18,4,education,crypto,14.0,14.1,2
30,21411.65730777711,623726.4668308423,7,23,11,education,etf,22.6,11.23,1
54,8597.853237518584,589402.4936579734,10,89,4,retirement,ppf,13.2,8.06,0
39,20333.37344794577,1404016.174257987,6,30,5,retirement,ppf,17.2,8.36,0
46,36768.27752653683,605378.9236515829,6,22,5,wealth,mutual,22.2,10.61,1
30,19676.621614964315,50000.0,4,46,5,wealth,mutual,12.9,10.14,1
60,15733.568432166614,508515.78844680457,12,39,7,retirement,bonds,24.5,9.43,0
27,30627.521065111156,236463.52067897326,2,13,8,wealth,mutual,20.2,10.81,1
40,48301.93781231664,1853277.0338672502,15,120,7,wealth,mutual,14.4,10.42,3
35,38558.872120331696,50000.0,2,27,9,wealth,crypto,23.4,15.07,2
27,33501.258326300216,500916.362895478,6,51,5,retirement,mutual,13.2,10.16,1
36,52660.14206788211,1379167.0355984606,14,39,5,retirement,mutual,19.5,10.48,3
39,26344.12272426023,487201.15504451597,4,55,5,education,gold,15.5,8.28,1
46,46434.11316168866,1253334.8276835224,17,108,7,wealth,nps,17.2,8.56,3
31,17329.772350505802,605753.7982846962,4,32,10,education,gold,20.3,9.02,1
43,21221.30983905214,1203492.4581279694,5,87,9,retirement,stocks,17.7,11.78,3
38,20505.263205186406,463993.0382290326,2,52,2,wealth,mutual,11.2,9.76,1
25,25882.374416146697,192273.6209369108,0,3,10,wealth,stocks,22.4,12.12,2
36,20901.00607458645,479863.52034382615,3,40,10,wealth,mutual,21.4,11.07,1
27,22606.545820580523,145282.89028068015,4,33,7,wealth,mutual,16.0,10.5,1
50,12778.533699619442,1074898.3024107444,8,28,6,retirement,fd,21.0,8.15,0
34,32610.449954395866,100768.23736707005,2,50,3,wealth,etf,12.9,9.94,1
38,40004.403363916215,1775068.401839808,7,87,7,retirement,mutual,16.1,10.5,3
24,15623.001652504026,131116.9403016139,2,20,23,vacation,crypto,34.8,17.04,2
41,8200.719295100404,373456.79997744685,3,34,3,retirement,bonds,13.5,8.48,0
39,29119.068768610978,50000.0,3,52,7,education,etf,18.5,10.62,1
39,29024.722948989973,555023.0243178172,1,38,13,retirement,mutual,27.1,11.66,1
30,38985.09655296669,326951.8045020307,6,20,6,education,etf,19.1,10.56,1
31,18004.514813280653,50000.0,5,71,12,wealth,gold,18.9,9.14,1
37,38322.81534098825,290418.939158613,3,28,7,wealth,mutual,21.5,10.78,1
52,12386.384897404801,837567.3507943721,9,96,4,wealth,fd,12.3,7.52,0
42,9939.478123699162,726753.0094128054,6,52,7,retirement,fd,17.0,8.05,0
32,13799.434214535926,590492.3941072338,6,20,11,wealth,mutual,22.5,11.22,1
55,19178.460560325708,1305178.3074373608,7,46,2,retirement,bonds,16.7,8.54,0
23,32425.965530754598,568356.1549568025,7,18,1,wealth,mutual,10.4,9.62,1
44,15979.226275488407,632752.4644976499,7,46,6,retirement,fd,17.8,7.99,0
20,20448.114408520232,260914.10282730006,4,6,15,wealth,etf,26.0,11.8,2
45,94261.77301931827,926580.7724026087,7,63,4,wealth,stocks,23.8,11.59,3
67,14917.88551963624,618315.3380789408,2,51,4,retirement,fd,21.7,7.98,0
52,14649.171442706765,468990.0181478379,8,48,3,wealth,ppf,16.2,8.11,0
59,12767.831927247358,1258540.5279237595,7,67,4,retirement,fd,17.4,7.77,0
33,48278.53333310573,1739213.097236473,9,120,5,wealth,real_estate,9.9,9.0,3
53,17536.37015553649,596685.3890743682,8,41,1,wealth,ppf,15.2,7.86,0
37,15443.81648187172,201282.09688119276,3,37,8,education,gold,18.9,8.75,1
18,50957.53238246091,97688.78029643255,4,3,21,education,etf,36.7,12.94,2
25,34180.56550682851,354072.6553839727,3,32,21,wealth,crypto,33.8,16.79,2
41,13223.703415785667,204014.8850435511,5,19,9,wealth,gold,22.9,9.04,1
28,32736.862050230142,235659.7591858979,2,3,13,wealth,crypto,27.8,15.69,2
37,19899.29966339229,410045.5398331361,4,37,9,education,mutual,20.7,10.94,1
32,41798.49184497987,140034.42328354137,1,16,8,education,stocks,22.8,11.94,2
28,50374.863842275765,370468.33614872675,1,24,15,wealth,etf,30.3,12.02,2
39,29327.26814848792,253153.33560579244,6,35,6,retirement,gold,19.1,8.56,1
36,42692.86833178447,1527177.8452981086,12,91,7,retirement,real_estate,15.4,9.47,3
56,21006.069610819723,691267.7175790604,10,65,2,retirement,fd,15.3,7.46,0
38,47190.1591466359,910435.5814965619,20,120,8,retirement,mutual,14.9,10.54,3
36,12116.143347158337,1320789.1409495748,7,76,3,retirement,ppf,8.3,7.72,0
38,43809.27602968698,50000.0,3,18,10,vacation,crypto,27.1,15.36,2
33,31319.357777446818,365474.17314183305,3,32,6,education,gold,17.8,8.49,1
50,13764.113087397016,630725.7204027835,11,50,4,retirement,fd,16.5,7.72,0
43,20941.96636724042,1347802.914064081,5,65,3,retirement,fd,12.6,7.43,0
49,13125.895962252012,732610.0550008926,8,54,1,wealth,ppf,12.1,7.7,0
36,30012.909098104567,292285.26534067513,4,50,9,wealth,etf,20.4,10.92,1
43,15571.138243310199,597952.8127268394,8,51,5,retirement,fd,15.7,7.78,0
32,27010.53318590482,415792.8091336169,5,40,7,wealth,mutual,17.4,10.57,1
30,19754.498244308452,406298.3124523992,8,4,11,wealth,etf,24.3,11.32,1
32,15535.550522124888,672645.7950264501,6,58,13,education,mutual,21.3,11.36,1
47,10008.229796306045,709259.0940535614,8,60,7,retirement,bonds,17.8,9.09,0
41,31596.285480329836,1137356.6886152811,9,120,5,retirement,stocks,10.2,11.01,3
30,28914.03628061062,298806.7602024289,4,40,12,education,mutual,23.0,11.35,1
30,38999.13849176211,1462115.089976015,10,120,4,emergency,nps,6.7,7.74,3
44,20265.76426666452,770333.1040426572,5,70,2,retirement,fd,11.1,7.26,0
37,57816.56626710834,885312.8943967721,15,81,5,retirement,real_estate,16.2,9.31,3
25,30156.14793316233,303276.57208891265,3,32,9,education,etf,18.9,10.84,1
25,47880.952428925346,398405.4829983469,2,28,17,education,etf,31.1,12.26,2
48,31465.242681081858,1432233.73486178,14,58,6,wealth,stocks,19.7,11.58,3
25,23908.77916885914,301695.4956344793,3,34,14,wealth,crypto,23.9,15.6,2
43,20586.479157940637,271771.1722532547,12,89,7,retirement,ppf,15.0,8.45,0
32,54728.20121449497,1947365.5036346521,7,118,6,retirement,stocks,11.8,11.19,3
41,29623.82818911646,510713.9062135586,7,15,7,wealth,mutual,22.9,10.84,1
34,11149.123420658718,1592987.0494327303,17,89,6,retirement,real_estate,9.9,9.1,3
51,24062.242789984644,1170827.9525631312,9,58,3,retirement,ppf,16.1,8.1,0
41,28802.924885536082,407356.56663484697,5,35,7,education,gold,20.8,8.74,1
54,20245.046129184448,671178.3376624241,9,56,6,retirement,fd,20.3,8.12,0
56,12265.705293798039,1487282.7717772224,7,64,2,retirement,fd,14.3,7.42,0
18,46248.40897104416,50000.0,1,12,12,vacation,etf,24.4,11.42,2
39,5000.0,298598.2681459888,5,58,5,education,gold,12.5,8.12,1
45,13033.305938363197,960995.8257581858,6,63,3,wealth,ppf,12.4,7.92,0
23,20091.299157097645,272918.0239542526,1,6,9,retirement,etf,19.6,10.88,1
43,29101.467034317146,200327.5386255554,2,14,24,wealth,stocks,43.9,14.6,2
42,32628.99030746456,2142894.2582427636,9,108,6,wealth,real_estate,13.1,9.26,3
48,25001.74419073506,1609274.3582199991,11,71,5,emergency,nps,16.4,8.32,3
32,27042.024918485808,272380.05647317774,3,38,11,vacation,crypto,22.4,15.22,2
27,27372.61550824244,345737.0043863405,7,40,2,education,mutual,9.9,9.7,1
24,44556.08023698599,163891.3544016424,1,17,14,wealth,stocks,27.9,12.8,2
31,18411.720234993205,371648.4891944923,3,31,5,education,mutual,14.5,10.22,1
37,26263.794498011615,451753.9610487843,3,40,2,retirement,mutual,12.8,9.84,1
22,47603.83462731626,424532.04107762844,0,8,9,wealth,crypto,22.6,15.03,2
37,40183.8085581113,1214282.881388793,16,44,3,emergency,nps,15.3,8.06,3
29,23563.514439621802,94706.40525573172,2,19,9,vacation,stocks,20.5,11.92,2
26,30406.190228159,411603.84806313424,1,11,22,wealth,crypto,36.9,17.05,2
42,18030.0497567282,812177.5073611647,7,69,6,retirement,fd,15.2,7.86,0
56,11740.819460989205,655044.0613101878,6,81,3,wealth,ppf,13.8,7.99,0
37,21229.474230791056,483493.017964259,1,44,8,education,mutual,19.0,10.75,1
33,17794.628939900158,542282.115893099,5,14,12,education,etf,25.1,11.46,1
30,28598.570650689195,438416.19253425475,3,19,19,education,etf,33.5,12.58,2
36,21549.236314782087,281363.5954298153,2,22,21,wealth,crypto,36.5,16.92,2
36,29599.34262322101,1260751.5049094672,9,94,3,wealth,mutual,8.7,9.74,3
20,54355.738047116654,352308.8493012835,3,20,17,vacation,crypto,31.2,16.26,2
57,12611.712766174416,788833.3290470475,0,66,3,retirement,fd,15.7,7.58,0
26,28069.588831769448,319775.20068608306,5,15,23,vacation,etf,37.4,13.17,2
37,22555.115086769572,404639.195711475,3,37,10,wealth,mutual,22.2,11.11,1
44,34197.376151029974,468332.0463905253,4,75,8,education,gold,19.6,8.78,1
27,36866.13924516273,132283.19145125995,5,22,18,vacation,crypto,32.1,16.4,2
28,30747.33938777313,638217.1709546954,3,17,8,wealth,etf,20.1,10.8,1
49,8602.115166321491,738925.8919692915,7,71,4,retirement,fd,13.5,7.58,0
34,10462.18168979201,593243.6545731296,2,41,3,retirement,fd,11.0,7.35,0
50,7572.19813481514,406449.13029495213,5,68,5,retirement,bonds,15.1,8.75,0
36,32049.173766506952,416903.69516306545,2,57,6,education,etf,16.3,10.42,1
65,13203.539546064701,1268453.3590180557,9,41,6,wealth,bonds,24.3,9.32,0
22,45572.706704689204,525770.4001094904,3,17,19,wealth,crypto,33.4,16.57,2
56,13725.113912895724,1215281.8455531555,5,43,5,retirement,bonds,20.2,9.01,0
29,37741.35998626307,495117.68718571647,7,36,8,education,mutual,19.4,10.77,1
61,6652.973594393141,956850.6464106499,11,61,4,wealth,ppf,17.8,8.29,0
35,30939.671308740963,83555.36665070447,3,34,10,wealth,etf,23.0,11.15,1
47,18889.49090429497,350774.7157998745,5,66,4,wealth,stocks,14.7,11.14,3
20,49124.007641484044,403642.94495752093,0,10,14,vacation,crypto,27.9,15.8,2
28,9122.65547593961,199664.28252887283,3,36,10,wealth,crypto,17.9,14.9,2
24,37628.858750452026,131347.31574813832,3,13,13,wealth,crypto,26.2,15.61,2
27,25894.393265627106,508057.5888071391,2,41,10,retirement,mutual,19.2,10.96,1
25,13240.478335794098,258868.40277057805,0,12,12,wealth,crypto,22.4,15.32,2
26,31582.527085815258,217146.31295888717,4,18,19,wealth,stocks,32.7,13.54,2
37,40453.60920462411,1219039.0096982296,8,120,4,wealth,mutual,9.0,9.85,3
31,21040.276157055414,545812.7290004729,4,27,4,retirement,mutual,14.0,10.1,1
41,23181.578921329132,1283408.0297591388,3,61,5,wealth,mutual,15.1,10.26,3
37,19005.13848461778,509936.63725805195,5,33,12,wealth,etf,24.6,11.43,1
24,29247.805295712722,355622.34574154625,4,62,6,education,gold,11.9,8.2,1
37,17221.3165574302,509496.6635409094,7,71,5,retirement,ppf,12.2,8.11,0
49,74071.4234908971,372744.802543627,22,107,7,retirement,mutual,21.7,10.78,3
32,14195.552285256135,250380.78707567058,9,3,12,retirement,mutual,25.5,11.48,1
31,32351.318837266634,442761.75878821267,8,14,14,education,mutual,28.7,11.84,1
26,37170.453337789186,155067.58832012117,4,12,1,wealth,crypto,12.4,13.72,2
41,53411.419020083595,1737551.7269044695,7,60,5,retirement,mutual,19.0,10.45,3
28,33640.448473114484,561607.2378804144,5,31,7,education,etf,17.9,10.6,1
22,37229.98280432727,399442.77786661976,3,35,8,retirement,mutual,17.4,10.67,1
63,12769.082833926102,564530.506075328,7,66,5,retirement,fd,19.9,8.0,0
28,58082.16185124146,115518.53989360695,3,12,14,wealth,stocks,31.3,12.96,2
24,37834.71286646877,334102.13995640277,5,37,8,education,etf,17.8,10.69,1
41,5000.0,813645.2083011647,4,31,11,education,mutual,23.0,11.25,1
66,10120.633735113337,201879.30722856335,6,30,3,wealth,ppf,21.7,8.38,0
48,17716.800961899677,627889.9988184263,9,65,9,retirement,ppf,20.9,8.94,0
29,25543.084953155943,408596.53939249355,5,16,20,education,etf,34.3,12.72,2
40,17238.542800086576,1001954.4053809876,8,69,1,wealth,bonds,8.5,8.02,0
27,24444.27589338511,194758.7749312051,3,18,14,wealth,etf,26.2,11.71,2
51,11364.314120875657,1495798.8619945082,6,73,3,wealth,bonds,13.0,8.45,0
39,23866.811311918984,291798.62684342015,4,25,6,education,mutual,19.4,10.57,1
34,57101.78731263928,162332.32480363388,5,13,9,wealth,stocks,26.8,12.24,2
51,24233.536628680165,889787.7741219476,8,44,3,retirement,fd,17.5,7.68,0
36,29215.18338932635,216357.5666980417,1,45,11,wealth,gold,23.2,9.26,1
36,47815.97333670766,234054.3290583418,2,4,24,wealth,crypto,45.2,17.66,2
35,34215.07719685527,50000.0,2,19,20,vacation,crypto,36.9,16.84,2
45,16912.048730920254,1157193.8824359025,8,49,1,retirement,ppf,11.9,7.69,0
38,17471.818394668968,252260.50033408744,3,50,7,retirement,etf,17.0,10.55,1
27,17213.222915872295,113809.72127249134,3,17,12,wealth,crypto,23.0,15.35,2
43,56304.664224501954,936318.3311399457,9,106,5,retirement,stocks,15.3,11.26,3
37,6537.676851425904,896407.1646350819,9,68,4,retirement,ppf,9.9,7.9,0
42,51635.04389964296,584510.7515973703,16,5,5,wealth,real_estate,24.6,9.73,3
35,30775.227883505133,345030.93986604153,9,57,6,wealth,gold,15.8,8.39,1
34,43029.02252321029,150220.27072670314,4,16,11,wealth,stocks,27.2,12.46,2
26,43179.61068402067,227325.59415681526,4,21,18,wealth,etf,32.7,12.44,2
52,10750.778152676041,871636.747707954,6,57,3,retirement,fd,14.8,7.54,0
35,37967.25742530507,50000.0,3,16,17,wealth,crypto,34.0,16.4,2
49,8277.747444828616,1259225.2497031093,10,54,1,retirement,bonds,11.5,8.18,0
32,43004.78567274025,280521.1203837356,5,15,16,wealth,crypto,32.7,16.24,2
54,11618.038489703651,1300971.351305422,7,44,4,wealth,ppf,18.1,8.3,0
42,17357.34178567998,1156109.091668114,3,75,5,retirement,ppf,13.3,8.16,0
28,52621.3157163118,1526946.305135512,8,77,5,emergency,mutual,13.3,10.16,3
40,37275.85681435612,663101.6581880208,8,38,15,wealth,etf,30.9,12.04,1
55,60538.74314148051,2131379.843190141,0,111,6,wealth,nps,20.2,8.61,3
36,23822.35777051522,478225.5753865453,8,32,5,wealth,etf,16.6,10.33,1
27,37494.326012804966,299051.45818440226,1,21,16,education,stocks,29.9,13.1,2
26,37263.57297881576,354440.654212954,5,14,17,wealth,crypto,31.5,16.27,2
31,18053.91230721334,50000.0,1,41,12,wealth,etf,21.9,11.3,1
29,34206.65127257592,348788.9464830432,7,11,9,education,crypto,22.7,15.04,2
30,15018.49644435147,50000.0,4,16,13,wealth,crypto,24.9,15.54,2
